HkeyDateTime,Status
20250528190328,Close
20250528190328,Open
20250528190328,Close
20250528190328,Open
2720250528190328,Activated
20250528190330,Discrepancy
20250528190330,Open
20250528190330,Close
20250528190330,Open
20250528190330,Close
20250528190331,Open
20250528190331,Close
20250528190331,Open
20250528190331,Close
20250528190331,Open
20250528190331,Close
20250528190333,Open
20250528190333,Close
20250528190333,Open
20250528190333,Close
20250528190338,Open
20250528190338,Close
20250528190338,Open
20250528190338,Close
20250528190339,Open
20250528190339,Close
2720250528190339,Normalised
20250528190345,Open
20250528190345,Close
20250528190345,Open
20250528190345,Close
20250528190345,Open
20250528190345,Close
20250528190345,Open
20250528190345,Close
20250528190345,Open
20250528190345,Close
20250528190346,Open
20250528190346,Close
20250528190346,Open
20250528190346,Close
20250528190346,Open
20250528190350,Close
20250528190350,Open
20250528190350,Close
20250528190350,Open
20250528190350,Close
20250528190350,Open
20250528190350,Close
20250528190350,Open
20250528190350,Close
20250528190350,Open
20250528190350,MidTravel
20250528190350,Open
20250528190350,Close
20250528190350,Open
20250528190350,Close
20250528190350,Open
20250528190350,Close
20250528190350,Open
20250528190351,Close
20250528190351,Open
20250528190351,Discrepancy
20250528190351,Close
20250528190351,Open
20250528190351,Close
20250528190351,Open
20250528190351,Close
20250528190351,Open
20250528190351,Close
20250528190351,Open
20250528190351,Close
20250528190351,Open
20250528190351,Close
20250528190351,Open
20250528190351,Close
20250528190351,Open
20250528190351,MidTravel
20250528190351,Open
20250528190351,Close
20250528190352,Open
20250528190352,Close
20250528190352,Open
20250528190352,Close
20250528190352,Open
20250528190352,Close
20250528190353,Open
20250528190353,Close
20250528190353,Open
20250528190353,Close
20250528190353,Open
20250528190353,Close
20250528190353,Open
20250528190353,MidTravel
20250528190353,Open
20250528190353,Close
20250528190353,Open
20250528190353,Close
20250528190353,Open
20250528190353,Close
20250528190354,Open
20250528190354,Close
2720250528190355,Activated
20250528190359,MidTravel
20250528190359,Open
20250528190359,Close
20250528190359,MidTravel
20250528190359,Open
20250528190359,Close
20250528190359,Open
20250528190359,Close
20250528190359,MidTravel
20250528190359,Open
20250528190359,Close
20250528190400,MidTravel
20250528190400,Open
20250528190400,Close
20250528190400,Open
20250528190401,Close
20250528190401,Open
20250528190401,Close
20250528190401,Open
20250528190401,Close
20250528190401,Open
20250528190401,Close
20250528190401,Open
20250528190401,Close
20250528190401,Open
20250528190401,Close
20250528190401,MidTravel
20250528190401,Open
20250528190401,Close
20250528190401,Open
20250528190401,Discrepancy
20250528190401,Open
20250528190402,Close
20250528190402,Open
20250528190402,Close
20250528190402,Open
20250528190402,MidTravel
20250528190402,Close
20250528190402,Open
20250528190402,Close
20250528190402,Open
20250528190402,Close
20250528190402,Open
20250528190402,Close
20250528190404,Open
20250528190404,Close
20250528190405,Open
20250528190405,Close
20250528190405,MidTravel
20250528190405,Open
20250528190405,Close
20250528190405,Open
20250528190405,Close
20250528190405,MidTravel
20250528190405,Open
20250528190406,Close
20250528190406,Open
20250528190406,Close
20250528190407,MidTravel
20250528190407,Open
20250528190407,Close
20250528190407,MidTravel
20250528190407,Open
20250528190407,Close
20250528190407,MidTravel
20250528190407,Open
20250528190407,Close
20250528190407,MidTravel
20250528190407,Open
20250528190407,Close
20250528190407,MidTravel
20250528190407,Open
20250528190407,Discrepancy
20250528190407,Close
20250528190407,MidTravel
20250528190407,Open
20250528190407,Close
20250528190407,Open
20250528190407,Close
20250528190407,Open
20250528190408,Close
20250528190408,Open
20250528190408,Close
20250528190408,Open
20250528190408,Close
20250528190408,Open
20250528190408,Close
20250528190408,Open
20250528190408,Close
20250528190411,Open
20250528190411,Close
20250528190411,Open
20250528190411,Close
20250528190411,Open
20250528190411,Close
20250528190411,Open
20250528190412,Close
20250528190412,Open
20250528190412,Close
20250528190412,Open
20250528190412,Close
20250528190412,Open
20250528190412,Close
2720250528190412,Normalised
20250528190412,Open
20250528190412,Close
20250528190412,Open
20250528190413,Close
20250528190413,Open
20250528190413,Close
320250528190413,Alarm
320250528190413,Alarm
20250528190413,Open
20250528190414,Close
20250528190414,Open
20250528190414,Close
20250528190414,Open
20250528190414,Close
20250528190414,Open
20250528190414,Close
20250528190415,Open
20250528190415,Close
20250528190415,Open
20250528190415,Close
20250528190415,Open
20250528190415,Close
20250528190415,Open
20250528190415,Close
20250528190415,Open
20250528190415,Close
20250528190415,Open
20250528190415,MidTravel
20250528190415,Close
20250528190415,Open
20250528190415,Close
20250528190416,Open
20250528190416,Close
20250528190416,Open
20250528190416,Close
20250528190416,Open
20250528190416,Close
20250528190416,Open
20250528190416,Close
20250528190416,Open
20250528190416,Close
20250528190418,Open
20250528190418,Close
20250528190418,Open
20250528190418,Close
20250528190418,Open
20250528190418,Discrepancy
20250528190418,Open
20250528190418,Close
20250528190418,Open
20250528190418,Close
20250528190419,Open
20250528190419,Close
20250528190419,Open
20250528190419,Close
20250528190419,Open
20250528190419,Close
20250528190419,Open
20250528190419,Close
20250528190419,Open
20250528190419,Close
20250528190419,Open
20250528190419,Close
20250528190419,Open
20250528190419,Close
20250528190420,Open
20250528190420,Close
20250528190420,Open
20250528190420,Close
20250528190420,Open
20250528190420,Close
20250528190420,Open
20250528190420,Close
20250528190420,Open
20250528190420,Close
20250528190420,Open
20250528190420,Close
20250528190420,Open
20250528190420,Close
20250528190421,Open
20250528190421,Close
20250528190421,Open
20250528190421,Close
20250528190421,Open
20250528190421,Close
20250528190421,Open
20250528190421,Close
20250528190421,Open
20250528190421,Close
20250528190421,Open
20250528190421,Close
20250528190421,Open
20250528190422,Close
20250528190422,Open
20250528190422,Close
2720250528190422,Activated
20250528190423,Open
20250528190423,Close
20250528190423,Open
20250528190424,Close
20250528190424,Open
20250528190424,Close
20250528190424,Open
20250528190426,Close
20250528190426,Open
20250528190426,Close
20250528190426,Open
20250528190426,Close
20250528190426,Open
20250528190427,Close
20250528190427,Open
20250528190427,Close
20250528190427,Open
20250528190427,Close
20250528190427,Open
20250528190427,Close
20250528190427,Open
20250528190427,Close
20250528190427,Open
20250528190427,Close
20250528190428,Open
20250528190428,Close
20250528190429,Open
20250528190429,Close
20250528190429,Open
20250528190429,MidTravel
20250528190429,Open
20250528190429,Close
20250528190429,Open
20250528190429,Close
20250528190429,Open
20250528190429,Close
20250528190429,Open
20250528190429,Close
20250528190430,Open
20250528190430,Close
20250528190430,Open
20250528190430,Close
20250528190431,Open
20250528190431,Close
20250528190431,Open
20250528190431,Close
20250528190431,Open
20250528190431,Close
20250528190431,Open
20250528190431,Close
20250528190431,Open
20250528190431,Close
20250528190431,Open
20250528190431,Close
20250528190431,Open
20250528190431,Close
20250528190431,Open
20250528190431,Close
20250528190432,Open
20250528190432,MidTravel
20250528190432,Close
20250528190432,Open
20250528190432,Close
20250528190432,Open
20250528190432,Close
20250528190432,Open
20250528190432,Close
20250528190432,Open
20250528190432,Close
20250528190432,Open
20250528190432,Close
20250528190432,Open
20250528190432,Close
2720250528190433,Normalised
20250528190433,Open
20250528190433,Close
20250528190437,Open
20250528190437,Close
20250528190437,Open
20250528190437,Close
20250528190438,Open
20250528190438,Close
2720250528190438,Activated
320250528190439,Normal
320250528190439,Normal
20250528190441,Open
20250528190441,Close
20250528190441,Open
20250528190441,Close
20250528190442,Open
20250528190442,Close
2720250528190443,Normalised
20250528190445,Open
20250528190445,Close
20250528190446,Open
20250528190446,Close
20250528190446,Open
20250528190446,Close
20250528190447,Open
20250528190447,Close
20250528190447,Open
20250528190447,Close
20250528190447,Open
20250528190447,Close
20250528190447,Open
20250528190447,Close
20250528190448,Open
20250528190448,Close
20250528190448,Open
20250528190448,Close
20250528190448,Open
20250528190448,Close
20250528190448,Open
20250528190448,Close
2720250528190449,Activated
20250528190450,Open
20250528190451,Close
20250528190451,Open
20250528190451,Close
20250528190453,Open
20250528190453,Close
20250528190453,Open
20250528190453,Close
20250528190453,Open
20250528190453,Close
20250528190453,Open
20250528190454,Close
20250528190454,Open
20250528190454,Close
20250528190454,Open
20250528190454,Close
20250528190454,Open
20250528190454,Close
20250528190454,Open
20250528190454,Close
2720250528190454,Normalised
20250528190455,Open
20250528190455,Close
20250528190455,Open
20250528190455,Close
20250528190455,Open
20250528190455,Close
20250528190455,Open
20250528190455,MidTravel
20250528190455,Open
20250528190455,Close
20250528190456,Open
20250528190457,Close
2720250528190459,Activated
2720250528190500,Normalised
20250528190500,Open
20250528190500,Close
20250528190504,Open
20250528190504,Close
20250528190504,Open
20250528190504,Close
20250528190505,Open
20250528190505,Close
2720250528190505,Activated
20250528190505,Open
20250528190505,Close
20250528190505,Open
20250528190505,Close
20250528190505,Open
20250528190505,MidTravel
20250528190505,Open
20250528190505,Close
20250528190505,Open
20250528190507,Close
20250528190507,Open
20250528190508,Close
20250528190508,Open
20250528190508,Close
20250528190508,Open
20250528190508,Close
20250528190508,Open
20250528190509,Close
20250528190509,Open
20250528190510,Close
20250528190510,Open
20250528190511,Close
20250528190511,Open
20250528190511,Close
20250528190511,Open
20250528190511,Close
20250528190511,Open
20250528190511,Close
20250528190511,MidTravel
20250528190511,Open
20250528190511,Close
20250528190511,Open
20250528190511,Close
20250528190512,Open
20250528190512,Close
20250528190512,Open
20250528190512,Close
20250528190512,Open
20250528190513,Close
20250528190513,Open
20250528190513,Close
20250528190513,Open
20250528190513,Close
20250528190513,Open
2120250528190520,Activated
20250528190520,Close
2120250528190520,Normalised
20250528190520,Open
20250528190521,Close
20250528190521,Open
20250528190521,Close
20250528190521,Open
20250528190521,Close
20250528190521,Open
20250528190521,Close
20250528190521,Open
20250528190521,Close
20250528190521,Open
20250528190521,Close
20250528190521,Open
20250528190521,Close
20250528190521,Open
20250528190521,Close
20250528190521,Open
20250528190521,Close
20250528190522,Open
20250528190522,Close
20250528190522,Open
20250528190522,Close
20250528190522,Open
20250528190522,Close
20250528190522,Open
20250528190524,Close
20250528190525,Open
20250528190525,Close
20250528190525,Open
20250528190525,Close
20250528190526,Open
20250528190526,Close
20250528190526,Open
20250528190526,Close
20250528190526,Open
2720250528190526,Normalised
20250528190526,Close
20250528190526,Open
20250528190526,Close
20250528190526,Open
20250528190526,Close
20250528190526,Open
2720250528190543,Activated
20250528190610,Close
20250528190610,Open
20250528190610,Close
20250528190610,Open
20250528190610,Close
20250528190611,Open
20250528190611,Close
320250528190643,Alarm
320250528190643,Alarm
2720250528190652,Normalised
320250528190653,Normal
320250528190653,Normal
20250528190705,Normal
320250528190718,Alarm
320250528190718,Alarm
20250528190727,Open
20250528190727,Close
20250528190727,Open
2120250528190733,Activated
2120250528190734,Normalised
320250528190735,Normal
320250528190735,Normal
20250528190737,Close
20250528190740,Running
20250528190749,Open
20250528190750,MidTravel
20250528190750,Close
20250528190750,Open
20250528190819,Event
20250528190830,Close
20250528190836,Open
20250528190837,Close
20250528190838,Open
20250528190838,Close
20250528190856,Open
20250528190856,Close
20250528190917,Open
20250528190917,Close
20250528190919,Open
20250528190919,Close
20250528190938,Open
20250528190938,Close
20250528190941,Open
20250528190941,Close
20250528190959,Open
20250528190959,Close
20250528191000,Open
20250528191002,Close
20250528191018,Open
320250528191112,Alarm
320250528191112,Alarm
20250528191218,Close
20250528191219,Open
20250528191219,Close
20250528191220,Open
20250528191220,MidTravel
20250528191220,Open
20250528191220,Close
320250528191256,Normal
320250528191256,Normal
20250528191310,Open
20250528191310,Close
20250528191318,Open
20250528191318,Close
20250528191331,Open
20250528191331,Close
20250528191334,Open
20250528191334,Close
20250528191341,Event
20250528191342,Stopped
20250528191343,MidTravel
20250528191343,Open
20250528191344,Close
20250528191344,Open
20250528191344,Close
20250528191345,Open
20250528191345,Close
20250528191346,Normal
20250528191347,Open
20250528191347,Close
20250528191347,Open
20250528191348,Close
20250528191348,Open
20250528191348,Close
20250528191352,Open
20250528191352,Close
20250528191352,Open
20250528191352,Close
20250528191353,MidTravel
20250528191353,Open
20250528191353,Close
20250528191358,Open
20250528191358,Close
20250528191358,Open
20250528191358,Close
20250528191358,Open
20250528191358,Close
20250528191358,Open
20250528191358,Close
20250528191406,Open
20250528191406,Close
20250528191427,Open
20250528191427,Close
20250528191427,Open
20250528191427,Close
20250528191429,Open
20250528191429,Close
20250528191435,Open
20250528191435,Close
20250528191436,Open
20250528191436,Close
20250528191440,Open
20250528191440,Close
20250528191440,Open
20250528191440,Close
20250528191440,MidTravel
20250528191440,Open
20250528191440,Close
20250528191443,Open
20250528191443,Close
20250528191443,Open
20250528191443,Close
20250528191448,Open
20250528191448,Close
20250528191448,Open
20250528191449,Close
20250528191450,Open
20250528191450,Close
20250528191451,Open
20250528191451,Close
20250528191451,Open
20250528191452,Discrepancy
20250528191452,Open
20250528191452,Close
20250528191452,Open
20250528191452,Close
20250528191452,Open
20250528191452,Close
20250528191452,MidTravel
20250528191452,Open
20250528191452,Close
20250528191452,Open
20250528191454,Close
20250528191454,Open
20250528191454,Close
20250528191454,Open
20250528191454,Close
20250528191454,Open
20250528191454,Close
20250528191454,Open
20250528191454,Close
20250528191454,Open
20250528191454,Close
20250528191454,Open
20250528191454,Close
20250528191454,Open
20250528191454,Close
20250528191455,Open
20250528191455,Close
20250528191455,Open
20250528191455,Close
20250528191455,Open
20250528191455,Close
20250528191455,Open
20250528191455,MidTravel
20250528191455,Open
20250528191456,Close
20250528191456,Open
20250528191457,Close
20250528191457,Open
20250528191457,Close
20250528191457,Open
20250528191457,Close
20250528191458,Open
20250528191459,Close
20250528191459,Open
20250528191459,Close
20250528191459,MidTravel
20250528191459,Close
20250528191459,Open
20250528191500,Close
20250528191500,Open
20250528191500,Close
20250528191500,Open
20250528191500,Close
20250528191500,Open
20250528191500,Close
20250528191500,Open
20250528191500,Close
20250528191501,Open
20250528191501,Close
220250528191503,Running
320250528191503,Alarm
320250528191503,Alarm
20250528191508,Open
20250528191508,Close
20250528191508,Open
20250528191508,Close
20250528191508,Open
20250528191508,Close
20250528191508,Open
20250528191508,Close
20250528191508,Open
20250528191509,Close
20250528191509,Open
20250528191509,Close
20250528191509,Open
20250528191509,Close
20250528191509,Open
20250528191509,Close
20250528191509,Open
20250528191509,Close
20250528191509,Open
20250528191509,Close
20250528191509,Open
20250528191509,Close
20250528191509,Open
20250528191509,Close
20250528191509,Open
20250528191509,Close
20250528191509,Open
20250528191509,Close
20250528191509,Open
20250528191509,Close
20250528191509,Open
20250528191509,Close
20250528191509,Open
20250528191510,Close
20250528191510,Open
20250528191510,Close
20250528191510,Open
20250528191510,Close
20250528191510,Open
20250528191510,Close
20250528191510,Open
20250528191510,Close
20250528191510,Open
20250528191510,Close
20250528191510,Open
20250528191510,Close
20250528191510,Open
20250528191510,Close
20250528191510,Open
20250528191510,Close
20250528191511,Open
20250528191511,Close
20250528191511,Open
20250528191511,Close
20250528191512,Open
20250528191512,Close
20250528191514,MidTravel
20250528191514,Close
20250528191515,Open
20250528191515,Close
20250528191521,Open
20250528191521,Close
20250528191522,Open
20250528191522,Close
20250528191522,Open
20250528191522,Close
20250528191522,Open
20250528191522,Close
20250528191523,Open
20250528191523,Close
20250528191523,Open
20250528191523,Close
20250528191523,Open
20250528191523,Close
20250528191523,Open
20250528191523,Close
20250528191527,Open
20250528191527,Close
20250528191527,Open
20250528191527,Close
20250528191527,Open
20250528191528,Close
20250528191532,Open
20250528191532,Close
20250528191540,Open
20250528191541,Close
20250528191614,Open
20250528191614,Close
220250528191719,Event
220250528191719,Stopped
620250528191741,Normal
420250528191853,Failed
20250528191921,Normal
420250528191935,Standby
20250528191956,Running
20250528192031,Open
20250528192031,Close
20250528192036,Event
20250528192058,Open
20250528192058,Discrepancy
20250528192058,Close
20250528192104,Open
20250528192104,Close
20250528192130,Open
20250528192130,Close
20250528192131,Open
20250528192131,Close
20250528192303,Open
20250528192303,Close
20250528192304,Open
20250528192304,Close
20250528192305,Open
20250528192305,Close
20250528192425,Open
20250528192425,Close
120250528192445,Running
20250528192558,Event
20250528192559,Stopped
20250528192604,Normal
2420250528192638,Open
2420250528192646,Running
2420250528192646,Ready
2420250528192646,Normalised
120250528192708,Stopped
2720250528192752,Activated
2720250528192808,Normalised
2420250528192813,Activated
2720250528192814,Activated
2720250528192820,Normalised
2720250528192825,Activated
2720250528192826,Normalised
2720250528192831,Activated
2720250528192832,Normalised
2720250528192837,Activated
320250528192841,Normal
320250528192841,Normal
420250528192842,Failed
2720250528192845,Normalised
2720250528192855,Activated
2720250528192857,Normalised
2420250528192859,Activated
2420250528192859,Normalised
20250528192900,MidTravel
20250528192900,Open
20250528192900,Close
2720250528192902,Activated
20250528192902,Open
20250528192902,Close
20250528192902,Open
20250528192902,Close
2720250528192902,Normalised
20250528192903,Open
20250528192904,Close
20250528192904,Open
20250528192904,Close
2720250528192907,Activated
20250528192908,MidTravel
20250528192908,Open
2720250528192909,Normalised
20250528192909,Close
20250528192909,Open
20250528192910,Close
20250528192910,Open
20250528192910,Close
20250528192910,Open
20250528192910,Close
20250528192910,Open
20250528192910,Close
20250528192910,Open
20250528192910,Close
20250528192910,Open
20250528192910,Close
20250528192911,Open
20250528192911,Close
20250528192911,Open
20250528192911,Close
20250528192911,Open
20250528192911,Close
20250528192912,Open
20250528192913,Close
20250528192913,Open
20250528192913,Close
2720250528192914,Activated
20250528192914,Open
20250528192914,Close
20250528192914,Open
20250528192914,Close
20250528192914,Open
20250528192914,Close
20250528192914,Open
20250528192914,Close
20250528192914,Open
20250528192914,Close
20250528192915,Open
20250528192915,Close
20250528192915,Open
20250528192915,Close
20250528192915,Open
20250528192915,Close
20250528192915,Open
20250528192915,Close
20250528192915,Open
20250528192915,Close
20250528192915,Open
20250528192916,Close
20250528192916,Open
20250528192916,Close
20250528192916,Open
20250528192916,Close
20250528192916,Open
20250528192916,Close
20250528192916,Open
20250528192916,Close
20250528192916,Open
20250528192916,Close
20250528192918,Open
20250528192918,Close
20250528192918,Open
20250528192918,Close
20250528192918,Open
20250528192918,Close
20250528192918,Open
20250528192918,Discrepancy
20250528192918,Close
20250528192918,Open
20250528192918,Close
20250528192918,Open
20250528192918,Close
20250528192918,MidTravel
20250528192918,Open
20250528192918,Close
20250528192918,MidTravel
20250528192918,Open
20250528192919,Close
20250528192919,Open
20250528192919,Close
20250528192919,MidTravel
20250528192919,Open
20250528192919,Close
20250528192919,Open
20250528192919,Close
420250528192920,Standby
20250528192927,Open
20250528192927,Close
20250528192927,Open
20250528192927,Close
20250528192928,Open
20250528192928,Close
20250528192928,Open
20250528192928,Close
20250528192928,Open
20250528192928,Close
20250528192928,Open
20250528192929,Close
20250528192929,Open
20250528192930,Close
20250528192930,Open
20250528192930,Close
20250528192933,Open
20250528192933,Close
20250528192933,Open
20250528192933,Close
20250528192933,Open
20250528192933,Close
20250528192933,Open
20250528192933,Close
20250528192933,Open
20250528192934,Close
20250528192934,Open
20250528192934,Close
20250528192934,Open
20250528192934,Close
20250528192934,Open
20250528192934,Close
20250528192934,Open
20250528192934,Close
20250528192934,Open
20250528192934,Close
20250528192934,Open
20250528192934,Close
20250528192934,Open
20250528192934,Close
20250528192934,Open
20250528192934,Close
20250528192934,Open
20250528192934,Close
20250528192934,Open
20250528192934,Close
20250528192934,Open
20250528192934,Close
20250528192935,Open
20250528192935,Close
20250528192935,Open
20250528192935,Close
20250528192935,Open
20250528192935,Close
20250528192936,Open
20250528192936,Close
20250528192936,Open
20250528192936,Close
20250528192936,Open
20250528192936,Close
20250528192937,Open
20250528192948,Close
20250528192948,Open
20250528192948,Close
20250528192948,MidTravel
20250528192948,Open
20250528192948,Close
20250528192948,Open
20250528192949,Close
20250528192949,Open
20250528192949,Close
20250528192949,Open
20250528192949,Close
20250528192949,Open
20250528192949,Close
20250528192949,Open
20250528192950,Close
20250528192950,Open
20250528192950,Close
20250528192950,MidTravel
20250528192950,Open
20250528192950,Close
20250528192950,Open
20250528192950,Close
20250528192950,Open
20250528192953,Close
20250528192953,Open
20250528192953,Close
20250528192953,Open
20250528192953,Close
20250528192953,Open
20250528192953,Close
20250528192953,Open
20250528192953,Close
20250528192954,Open
20250528192954,Close
20250528192954,Open
20250528192954,Close
20250528192954,Open
20250528192954,Close
20250528192954,Open
20250528192954,Close
20250528192954,Open
20250528192954,Close
20250528192955,Open
20250528192955,Close
20250528192955,Open
20250528192955,Close
20250528192955,Open
20250528192956,Close
20250528192956,Open
20250528192956,Close
20250528192957,Open
20250528192957,Close
20250528192957,Open
20250528192958,Close
20250528192958,Open
20250528192958,Close
20250528192958,Open
20250528192958,Close
20250528192959,Open
20250528192959,Close
20250528192959,Open
20250528192959,Close
20250528192959,Open
20250528193000,Close
20250528193000,Open
20250528193000,Close
20250528193000,Open
20250528193000,Close
20250528193000,Open
20250528193000,Close
20250528193000,Open
20250528193000,Close
20250528193000,Open
20250528193000,Close
2720250528193001,Normalised
2720250528193006,Activated
20250528193011,Open
20250528193011,Close
2720250528193011,Normalised
20250528193013,Open
20250528193013,Close
20250528193013,Open
20250528193013,Close
20250528193013,Open
20250528193013,Close
20250528193013,Open
20250528193013,Close
20250528193017,Open
20250528193017,Close
20250528193017,Open
20250528193017,Close
20250528193017,Open
20250528193017,Close
2720250528193018,Activated
20250528193022,Open
20250528193023,Close
20250528193023,Open
20250528193023,Close
20250528193024,Open
20250528193024,Close
20250528193024,Open
20250528193025,Close
20250528193025,Open
20250528193025,Close
20250528193025,Open
20250528193025,Discrepancy
20250528193025,Close
20250528193025,Open
20250528193025,Close
20250528193025,MidTravel
20250528193025,Open
20250528193025,Close
20250528193025,MidTravel
20250528193025,Open
20250528193025,Close
20250528193025,Open
20250528193025,Close
20250528193025,Open
20250528193025,Close
20250528193025,Open
20250528193026,Close
20250528193026,Open
20250528193026,Close
20250528193026,Open
20250528193026,Close
20250528193026,Open
20250528193026,Close
20250528193026,Open
20250528193026,Close
20250528193027,Open
20250528193027,Close
20250528193027,Open
20250528193027,Close
20250528193027,Open
20250528193027,Close
20250528193027,Open
20250528193027,Close
20250528193027,Open
20250528193027,Close
20250528193027,Open
20250528193027,Close
20250528193027,Open
20250528193027,Close
20250528193027,Open
20250528193027,Close
20250528193027,Open
20250528193027,Close
20250528193027,Open
20250528193027,Close
20250528193027,Open
20250528193027,Close
20250528193027,Open
20250528193035,Close
20250528193035,Open
20250528193035,Close
20250528193035,Open
20250528193035,Close
20250528193035,Open
20250528193035,Close
20250528193035,Open
20250528193036,Close
20250528193036,Open
20250528193036,Close
20250528193037,Open
20250528193037,Close
20250528193037,Open
20250528193037,Close
20250528193037,Open
20250528193037,Close
20250528193037,Open
20250528193037,Close
20250528193037,Open
20250528193037,Close
2720250528193037,Normalised
20250528193037,Open
20250528193037,Close
20250528193044,Open
20250528193044,Close
20250528193044,Open
20250528193044,Close
20250528193049,Open
20250528193049,Close
20250528193049,Open
20250528193049,Close
20250528193049,Open
20250528193049,Close
20250528193049,Open
20250528193050,Close
20250528193050,Open
20250528193050,Close
20250528193050,Open
20250528193050,Close
20250528193050,Open
20250528193050,Close
20250528193050,Open
20250528193050,Close
20250528193050,Open
320250528193051,Alarm
320250528193051,Alarm
20250528193051,Close
20250528193052,Open
20250528193052,Close
20250528193052,Open
20250528193052,Close
20250528193052,Open
20250528193052,Close
2720250528193052,Activated
20250528193053,Open
20250528193053,Close
20250528193055,Open
20250528193055,Close
20250528193056,Open
20250528193056,Close
20250528193056,Open
20250528193056,Close
2120250528193056,Activated
2120250528193056,Normalised
20250528193057,Open
20250528193057,Close
20250528193057,Open
20250528193057,Close
20250528193057,Open
20250528193057,Close
20250528193057,Open
20250528193057,Close
2720250528193059,Normalised
20250528193059,Open
20250528193059,MidTravel
20250528193100,Open
20250528193100,Close
20250528193100,Open
20250528193100,Close
20250528193100,Open
20250528193100,Close
20250528193100,Open
20250528193100,Close
20250528193100,Open
20250528193100,Close
20250528193100,Open
20250528193100,Close
20250528193100,Open
20250528193101,Close
20250528193101,Open
20250528193102,Close
20250528193103,Open
20250528193103,Discrepancy
20250528193103,Close
20250528193103,Open
20250528193103,Close
20250528193104,Open
20250528193104,Close
20250528193104,Open
20250528193104,Close
20250528193104,Open
20250528193104,Close
20250528193104,Open
20250528193104,Close
20250528193104,Open
20250528193104,Close
20250528193104,Open
20250528193104,Close
20250528193105,Open
20250528193105,Close
20250528193106,Open
20250528193108,Close
20250528193108,Open
20250528193108,Close
20250528193108,Open
20250528193108,Close
20250528193108,Open
20250528193108,Close
20250528193108,Open
20250528193108,Close
20250528193108,Open
20250528193115,Close
20250528193115,Open
20250528193115,Close
20250528193115,Open
20250528193117,Close
20250528193117,Open
20250528193117,Close
20250528193118,Open
20250528193118,Close
20250528193118,Open
20250528193118,Close
20250528193118,Open
20250528193119,Close
20250528193119,Open
20250528193119,Close
20250528193119,Open
20250528193119,Close
20250528193119,Open
2720250528193120,Activated
320250528193120,Normal
320250528193120,Normal
20250528193121,Close
20250528193121,Open
20250528193121,Close
20250528193121,Open
20250528193121,Close
20250528193121,Open
20250528193121,MidTravel
20250528193121,Close
20250528193121,Open
20250528193121,MidTravel
20250528193121,Open
20250528193121,MidTravel
20250528193121,Open
20250528193121,Close
20250528193122,Open
20250528193122,Close
20250528193124,Open
20250528193124,Close
20250528193124,Open
20250528193124,Close
20250528193124,Open
20250528193125,Close
20250528193125,Open
20250528193125,Close
20250528193125,Open
20250528193125,Close
20250528193125,Open
20250528193132,MidTravel
20250528193132,Open
20250528193132,Close
20250528193132,Open
20250528193132,Close
20250528193132,Open
20250528193132,Close
20250528193132,Open
20250528193132,MidTravel
20250528193132,Open
20250528193132,Close
20250528193133,Open
20250528193133,Close
20250528193133,Open
20250528193133,Close
20250528193133,Open
20250528193133,Close
20250528193133,Open
20250528193133,Close
20250528193133,Open
20250528193133,Close
20250528193133,Open
20250528193133,Close
20250528193133,Open
20250528193133,Close
20250528193133,Open
20250528193133,Close
20250528193134,Open
20250528193134,Close
20250528193134,MidTravel
20250528193134,Open
20250528193134,Close
20250528193135,MidTravel
20250528193135,Open
20250528193135,Close
20250528193135,Open
20250528193135,Close
20250528193135,Open
20250528193135,Close
20250528193136,Open
20250528193136,Close
20250528193136,Open
20250528193136,Close
20250528193136,Open
20250528193136,Close
20250528193136,Open
20250528193138,Close
20250528193138,Open
20250528193140,Normal
20250528193145,Close
20250528193145,Open
20250528193145,Close
20250528193145,Open
20250528193145,Close
20250528193145,Open
20250528193145,Close
20250528193145,Open
20250528193145,Close
20250528193145,Open
20250528193146,Close
20250528193146,Open
20250528193146,Close
20250528193146,Open
20250528193146,Close
20250528193146,Open
20250528193146,Close
20250528193146,Open
20250528193146,Close
20250528193147,Open
20250528193147,Close
20250528193147,Open
20250528193147,Close
20250528193147,Open
20250528193147,Close
20250528193147,Open
20250528193147,Close
20250528193148,Open
20250528193148,Close
20250528193148,Open
20250528193148,Close
20250528193148,Open
20250528193148,Close
20250528193148,Open
20250528193149,Close
20250528193149,Open
20250528193149,Close
20250528193149,Open
20250528193149,Close
20250528193150,Open
20250528193150,Close
20250528193150,Open
20250528193150,Close
20250528193150,MidTravel
20250528193150,Close
20250528193151,Open
20250528193151,Close
20250528193152,MidTravel
20250528193152,Open
20250528193152,Close
20250528193152,MidTravel
20250528193152,Open
20250528193152,Close
20250528193152,Open
20250528193152,Close
20250528193152,MidTravel
20250528193152,Open
20250528193152,Close
20250528193153,MidTravel
20250528193153,Open
20250528193153,Close
20250528193153,MidTravel
20250528193153,Open
20250528193153,Close
20250528193156,Open
20250528193158,Close
20250528193158,Open
20250528193158,Close
20250528193158,MidTravel
20250528193158,Open
20250528193158,Close
20250528193158,Open
20250528193159,Close
20250528193159,Open
20250528193159,Close
20250528193159,Open
20250528193200,Close
20250528193201,Open
20250528193201,MidTravel
20250528193201,Close
20250528193201,Open
20250528193201,Close
20250528193201,Open
20250528193201,Close
20250528193201,Open
20250528193201,Close
20250528193201,Open
20250528193201,MidTravel
